ResponseId,gender,race,educ,income,party,bz_1,bz_2,bz_3,bz_4,bz_5,bz_6,bz_7,bz_8,bz_9,bz_10,bz_11,bz_12,bz_13,bz_14,bz_15,bz_16,bz_17,bz_18,bz_19,bz_20,bz_21,bz_22,bz_23,bz_24,bz_25,bz_26,bz_27,bz_28,bz_29,bz_30,bz_31,bz_32
R_5RCDMrHdHCH9PEJ,Male,White,"Associate's degree (for example, AA or AS)","$50,000 to $59,999",Republican,0.026365113,-0.05308816,-0.031722475,0.053463865,0.0058068405,-0.06551626,0.026650574,0.042596813,-0.1020536,0.12520406,0.06081226,0.020694148,0.019061862,-0.007945799,-0.028487965,-0.023074072,-0.013255196,-0.0086131,-0.10630372,0.018741848,0.06406052,-0.07963315,0.083353214,0.06842204,-0.088517874,0.008922997,0.048100654,0.023960719,0.017081723,0.055525504,0.051097192,0.03102262
R_3lAejuA29Xd1D9w,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$50,000 to $59,999",Independent,0.015113594,0.041055247,0.033078663,-0.06276709,0.07084301,0.026317453,-0.0041328887,0.08831566,-0.043627303,0.04606168,0.039685678,-0.021365628,-0.0815537,-0.0052610068,-0.07575955,0.007826043,-0.0036897203,0.013612134,-0.06797682,0.055249855,-0.025758622,-0.04297286,0.05546938,0.041922443,-0.0018508222,-0.048998766,0.07554085,0.019336022,0.061292198,0.03256665,0.059161656,0.060073733
R_7UBmDQpFp4T4C5P,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.068721324,-0.019891767,-0.016984515,0.022341443,-0.049691886,-0.038521346,-0.07564761,-0.00400809,-0.02718766,0.06663201,0.04733831,-0.042548202,-0.005582347,0.0047946214,-0.034383185,0.016456064,-0.025444757,-0.014447292,0.062081102,-0.018090844,0.05807057,-0.050606553,0.022482995,0.02982292,-0.00082327914,-0.09354825,0.076525636,-0.0037519028,0.029864386,0.019646615,0.07599557,0.012268784
R_1wcaVzkULQC45Lg,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.020818979,-0.010808742,-0.015111014,-0.034292713,0.0006549121,-0.018635482,-0.027371237,0.050265558,-0.046115346,0.062645815,0.050737776,-0.015075579,-0.032708716,0.011031564,-0.021711718,-0.02783308,0.025720261,0.007933594,-0.022253256,0.036883287,0.015784081,-0.07509789,0.039011836,0.029329535,0.011795059,-0.08031497,0.079404846,-0.013874553,0.07042775,0.029669601,0.079262875,0.03947577
R_5jqPXNbBjw9KoQV,Male,Asian or Asian American,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Independent,-0.026850093,0.02335738,-0.0140652675,-0.017799987,-0.023474094,-0.016681474,-0.08349131,0.08021733,-0.03115403,0.1131708,0.006598725,0.00014082587,-0.07057394,0.075284585,-0.028649198,-0.015881937,-0.05189601,0.003772252,-0.006412551,0.01225058,0.06215757,-0.023115063,0.013951915,0.09911173,0.025438474,-0.062253118,0.017365139,-0.06532071,0.022222685,0.09200847,0.04382369,0.044441648
R_5CbIclJmNgcmS9X,Female,White,"Some college, no degree","$125,000 to $149,999",Republican,0.03113654,0.005911956,-0.012624407,0.10167661,-0.02638689,-0.027699824,-0.018550059,0.031227957,-0.03984902,0.050399072,0.092249304,0.016244614,-0.007562477,0.043468967,0.012727503,-0.01631334,-0.1103436,0.028281037,0.0044128955,-0.015214749,0.0064837565,-0.10976297,-0.038964238,0.054758936,-0.08323468,-0.01497623,0.07623047,0.051928263,0.045930825,-0.04686012,0.011478296,0.08234081
R_3R8aqQpfAu7V7ku,Female,American Indian or Alaska Native,"Some college, no degree","$100,000 to $124,999",Independent,0.033517607,0.049976125,0.042510428,-0.014217267,0.011672696,0.004491993,-0.0541261,0.055163227,0.09989764,0.042409003,-0.018452926,-0.024171181,0.010569106,0.09232227,0.00037562766,0.056859296,0.037164718,0.018418023,-0.010770653,0.005675473,-0.010135867,-0.058577698,-0.08805295,0.039288998,-0.0115581155,-0.08832156,0.06994402,-0.005048439,0.09143901,-0.04257183,0.0036761109,0.13645265
R_5m9elIYWvS9skmZ,Female,White,"Some college, no degree","$75,000 to $99,999",Republican,0.1032061,0.014091417,-0.049680658,0.03508852,-0.02823982,-0.0634601,0.035834216,0.010276686,-0.06467898,0.09460164,0.0780568,-0.033935435,0.05526542,0.053011898,0.1343444,-0.0055919047,-0.030439796,0.06381363,-0.0038162272,0.035658106,0.022762937,-0.059025064,-0.101748556,-0.03570166,-0.061126392,0.005372611,0.020506237,0.03226868,0.04181744,-0.09405736,0.06693483,0.014996498
R_1gLTqSbmpuERvbt,Male,Asian or Asian American,Some education but did not graduate from high school or receive a GED,"$25,000 to $29,999",Independent,0.044671476,0.0055031893,-0.025903413,0.0349842,-0.027276238,-0.04187056,-0.024434919,0.037855133,-0.017771892,0.09908288,0.024747161,-0.021964438,-0.063614726,0.058678642,-0.013291506,-0.028385792,-0.065509304,-0.018031595,0.016203802,0.02033428,0.0914891,0.005431024,0.039107732,0.089386664,0.09769227,-0.06604962,0.036952097,-0.055704873,-0.023656733,0.0238454,0.05787811,0.049964868
R_3PaM1cfyWlmabUV,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$150,000 or more",Republican,0.07561989,-0.060701005,0.049491137,0.14683534,-0.083134785,-0.10195954,-0.039254114,-0.02608969,0.0865495,0.0161584,0.06979813,-0.024100825,0.019407103,-0.005726087,0.04418105,0.024261666,0.005988542,0.041367244,-0.02165732,-0.020684436,0.049078092,-0.07107504,0.031881675,0.036297474,-0.11089133,-0.036329094,0.15070589,-0.008607206,0.059956435,0.00046629086,0.024359602,0.040622566
R_64PJ2bRxYYifCdH,Female,White,High school diploma or GED,"$40,000 to $49,999",Democrat,0.0858804,-0.010091333,0.009877052,-0.015026879,-0.020940794,0.021152655,0.015237978,-0.018834386,-0.056172512,0.091098264,0.07714939,0.022632787,0.02292622,0.036502235,-0.020625802,-0.034685772,-0.09258523,0.029155022,0.055860855,0.032142214,-0.032523055,-0.06853019,-0.0026095486,0.040581003,0.048944764,-0.07881697,0.04303289,-0.041449007,-0.0004030536,-0.094156474,0.07494777,0.060711227
R_306tUEnCOmLhbhV,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Republican,0.019110432,-0.032054897,-0.00013706088,0.024975851,-0.011610529,-0.021078732,0.007872729,0.054786354,-0.038219355,0.07983865,0.07050027,-0.0041288557,-0.029372804,0.04658698,0.01654375,-0.013873773,5.643815e-07,0.042496927,-0.059915207,0.03094891,0.030618625,-0.044046,0.031435095,0.042289123,-0.03971021,-0.03393809,0.0900439,0.034372736,0.08095919,-0.0034949128,0.08306029,0.033877857
R_1VdrBjzIbmJii5v,Female,White,"Associate's degree (for example, AA or AS)","$75,000 to $99,999",Republican,0.046241064,-0.01104641,-0.02831077,0.09019815,-0.0079490915,-0.02979693,0.07432489,0.020215763,-0.12717243,0.16184492,0.013745019,-0.021468924,0.034109477,0.0708578,0.06329978,-0.06613896,-0.03163977,0.0431433,-0.01105747,0.009724988,0.058943626,-0.035026826,-0.041986663,0.010995901,0.047652688,0.033650063,-0.05087308,0.029208044,-0.07071547,-0.12039566,0.04924256,-0.0028275345
R_16u8dSIDVdNkMCd,Male,White,"Some college, no degree","$60,000 to $74,999",Democrat,0.06372154,0.03053997,-0.03831932,-0.022360776,0.010360206,-0.03667092,-0.041019734,0.05847416,-0.03866062,0.02499995,0.079719156,-0.038603902,-0.032823373,-0.0055895736,-0.018538946,-0.0099352775,-0.015879795,-0.015099669,0.030929504,0.047634833,-0.01906443,-0.09136046,0.017026894,0.0073453435,-0.04313666,-0.05379383,0.0626024,-0.00362451,0.07058025,-0.00373632,0.07286269,0.076058105
R_5wv2dTOtCxbjgC5,Female,Asian or Asian American,"Associate's degree (for example, AA or AS)","$75,000 to $99,999",Independent,0.06583999,0.052661285,0.013290318,0.064924136,0.003961722,0.027569532,0.036881387,0.029962465,-0.017508022,0.13069041,-0.053811386,-0.044312753,0.08334993,0.06695894,0.046560008,-0.021425264,-0.029554456,0.05318768,-0.029220102,-0.02379403,0.033201918,0.025282111,-0.069889724,0.07215258,0.10639078,-0.10143884,-0.071605474,-0.035775185,-0.016091045,-0.09039387,0.06905896,-0.01250075
R_6IMczo9nML9sfSj,Male,White,"Some college, no degree","$25,000 to $29,999",Republican,0.042318475,-0.0017330558,-0.037435904,0.074184574,0.0036589508,-0.033749938,-0.006752785,0.031800378,-0.01826436,0.018905975,0.1036012,-0.030109143,-0.075809665,0.02967236,0.02493231,-0.06681605,-0.049640995,0.004864826,0.011502374,0.053327817,-0.018592667,-0.102789514,0.0025417684,0.032064714,-0.050537705,-0.024736892,0.06430897,0.060746633,0.028158525,-0.0343884,0.043011464,0.06735935
R_5rOAm9vdXUNfovX,Male,White,High school diploma or GED,"$75,000 to $99,999",Democrat,0.026142016,0.03717904,-0.041718304,0.014984097,0.016746812,-0.015952352,0.025343329,0.04175844,-0.103834525,0.07122261,0.13915744,0.0031518394,0.043308217,0.037981354,0.07241592,-0.065096304,0.019756436,0.011376029,-0.001034406,0.08929248,-0.00388664,-0.101555794,-0.008070232,-0.0067235953,-0.038747285,-0.06468367,-0.008528041,-0.018457169,0.008903491,-0.061405193,0.103740156,0.035382476
R_1PtkIHn7XjEq4Tc,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Republican,0.028805964,-0.04631108,0.022468705,0.11321207,-0.04484575,-0.09655309,-0.07397218,-0.021243803,0.027233727,0.030900352,0.037394114,-0.03249607,-0.043652628,0.028333545,-0.012944212,0.007073185,-0.022030152,0.036366343,0.02466331,-0.048633847,0.060055654,-0.05392652,0.03446323,0.040899865,-0.08884315,-0.039732736,0.14132969,0.041901313,0.03302111,0.0039569233,0.018995116,0.042643987
R_3Pt0huuwT4Dgjcd,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$60,000 to $74,999",Republican,-0.003101308,-0.01722739,-0.0052840193,0.001676803,0.0009069345,-0.0008008694,0.0030356143,0.059178717,-0.058816582,0.05510793,0.069506556,0.025256058,-0.07901432,0.044330034,-0.019975742,-0.03384395,-0.027043762,0.037840765,-0.037772972,0.030094732,0.0072414284,-0.058723196,0.038545027,0.05370608,-0.044055525,-0.030494563,0.07696619,0.02974182,0.065792635,0.045469843,0.057617854,0.044252984
R_3VaVZnyGndsE7R0,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.068721324,-0.019891767,-0.016984515,0.022341443,-0.049691886,-0.038521346,-0.07564761,-0.00400809,-0.02718766,0.06663201,0.04733831,-0.042548202,-0.005582347,0.0047946214,-0.034383185,0.016456064,-0.025444757,-0.014447292,0.062081102,-0.018090844,0.05807057,-0.050606553,0.022482995,0.02982292,-0.00082327914,-0.09354825,0.076525636,-0.0037519028,0.029864386,0.019646615,0.07599557,0.012268784
R_5aM6qRexZxAdPDD,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$75,000 to $99,999",Democrat,0.07183943,0.027530324,-0.03949096,0.0009109783,-0.016980395,0.05803072,0.030930221,0.0004987535,-0.06108796,0.062207438,0.07120332,-0.018500403,-0.004203912,0.036875725,0.03957464,-0.00032563717,-0.027383767,0.06445838,-0.019493878,0.07441064,-0.0031842366,-0.04829727,-0.066658325,-0.047992148,0.04613012,-0.040639874,-0.025605679,0.056838393,0.019052735,-0.08599516,0.10021111,-0.025686597
R_3f37QKY50PasF9q,Male,White,"Associate's degree (for example, AA or AS)","$75,000 to $99,999",Independent,0.03741473,0.07388944,-0.001652997,0.013507897,0.09711409,0.022109296,0.07873511,0.06953884,-0.101024665,0.11543723,0.05535438,-0.06352449,0.01846768,0.06900155,-0.04068518,-0.058055434,0.0635917,-0.038322505,-0.085587144,0.0702207,0.021375876,-0.013934651,0.0043473933,0.08335825,0.067165665,-0.05415735,-0.02039903,0.032005318,-0.013669513,-0.089232296,0.08886691,0.04638768
R_3hxOLgcOomr0Zrc,Male,American Indian or Alaska Native,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Independent,-0.015707118,0.029658958,0.03601831,-0.053433612,0.03030419,0.0011124169,-0.0042302525,0.10494042,0.037260525,0.056944743,-0.0074653206,-0.018252335,-0.037299007,0.06148064,-0.048361663,-0.00091525004,0.04582761,-0.02678749,-0.025077367,0.043694142,0.011029663,-0.023675788,-0.058074426,0.026497167,0.05736725,-0.06311704,0.051177256,-0.0096561005,0.077605374,-0.007029943,0.020991707,0.111026354
R_6NKysAxn4QWUrGp,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Republican,0.04086618,-0.040999975,0.01285599,0.07225669,-0.023872921,-0.049191665,-0.038164064,0.02697131,-0.023508769,0.073117994,0.06936404,-0.021358186,-0.036585663,0.059055068,0.0008015499,0.013570068,-0.030254275,0.03346881,0.039050516,-0.016433323,0.056199297,-0.04628765,-0.008405356,0.021706874,-0.051072266,-0.019478563,0.091297604,0.07123182,0.022723122,-0.04720984,0.049202174,0.041821748
R_3096t4GTxQgci3A,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$20,000 to $24,999",Democrat,0.086423874,0.047733616,-0.06578514,0.06425485,-0.02885387,-0.019236986,-0.016814291,-0.00053586066,-0.048765633,0.07066453,0.06431679,-0.010163215,-0.06388413,0.037263747,-0.018732648,-0.016461382,-0.09959228,0.056847796,0.059708886,0.013709126,0.0336681,-0.048504528,0.010181061,0.003522221,0.065437496,-0.119133204,0.063122995,0.035639755,-0.010600109,-0.050325576,0.09516109,0.008827703
R_5s4xXhezBHz7aPI,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.068721324,-0.019891767,-0.016984515,0.022341443,-0.049691886,-0.038521346,-0.07564761,-0.00400809,-0.02718766,0.06663201,0.04733831,-0.042548202,-0.005582347,0.0047946214,-0.034383185,0.016456064,-0.025444757,-0.014447292,0.062081102,-0.018090844,0.05807057,-0.050606553,0.022482995,0.02982292,-0.00082327914,-0.09354825,0.076525636,-0.0037519028,0.029864386,0.019646615,0.07599557,0.012268784
R_7jGxXJ24SWHIEdX,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$125,000 to $149,999",Republican,-0.021822192,0.011662148,-0.035852462,0.012139255,0.015944643,0.026147792,-0.016058292,0.04853767,-0.074936226,0.094747014,0.09337628,0.06962435,-0.09848816,0.061841324,-0.04552327,-0.059311155,-0.08683036,0.014445107,0.0011516938,0.046576977,0.02282326,-0.07469451,0.048534956,0.11007249,-0.017970543,-0.028001208,0.03554523,0.040885348,0.053263515,0.033841077,0.05443345,0.053464703
R_5lXKsrn95dKjE6T,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$75,000 to $99,999",Democrat,0.11936274,0.025471907,-0.069181636,0.07257597,-0.05418983,-0.0043403427,0.022298034,0.035689466,-0.024307013,0.048186086,0.111891046,-0.0026289301,0.024688086,0.01861165,0.09773586,0.030938642,-0.0046025356,0.039547745,-0.023282228,0.11048507,0.042832103,-0.07955508,-0.04955917,-0.054248076,-0.02089702,-0.03435979,0.034249626,0.009574223,0.018861419,-0.06217575,0.09588764,-0.030186748
R_7AkilrqcBCpz5qV,Female,White,"Some college, no degree","$25,000 to $29,999",Democrat,0.07806797,0.02135348,-0.03274038,0.03811936,-0.0100063775,0.004955559,0.02531768,-0.015592548,-0.025381826,0.010950299,0.08185008,0.016384639,-0.023336466,0.022135772,-0.0035890974,-0.049050026,-0.11821998,0.029318016,0.073735185,0.04813915,-0.019117793,-0.07826263,-0.030281764,-0.024097852,0.029517159,-0.03501239,0.05645517,0.045492943,0.030961307,-0.07224255,0.051030427,0.090361655
R_6BsvH0HhZyJ0nDy,Female,White,"Graduate degree (for example, Master's degree or doctorate)","$125,000 to $149,999",Independent,0.045135006,-0.0064400556,0.014963394,0.03325003,-0.047975868,0.044412874,-0.008538549,0.033980183,0.021825578,0.034445263,0.06122126,-0.025672974,-0.029336646,-0.011634348,-0.046190303,0.0039271577,-0.08994609,0.026252197,0.029409077,0.018421771,0.027190644,-0.050505504,-0.013462387,0.029067026,-0.020774249,-0.059844956,0.033696003,0.012055293,5.0850213e-05,0.02966766,0.009771325,0.044500895
R_6YG6UhmE626FlQt,Male,White,High school diploma or GED,"$150,000 or more",Republican,0.007806098,-0.085267596,0.059505038,0.0980877,-0.040108137,-0.06982677,-0.040436752,-0.013831406,0.055771533,0.04143913,0.07200052,-0.039817173,0.07839513,0.0031289032,0.030621117,-0.010712206,0.04495095,0.026488485,-0.09291961,0.0050305487,-0.02191635,-0.099065274,0.08194234,0.0853255,-0.14954057,-0.061052684,0.14695182,-3.582146e-05,0.041320823,0.008232963,0.0055615017,0.08180285
R_1OjotPAhmcUGcJD,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$10,000 to $14,999",Democrat,0.032889925,0.01889149,-0.0182403,-0.032013003,0.038930327,0.026296256,-0.0025506183,0.08489502,-0.067782626,0.0555534,0.08557956,0.007919302,-0.05412189,-0.01135694,-0.031455833,-0.014506657,-0.04239954,0.018084638,-0.013087118,0.08726053,-0.023741005,-0.08790899,0.072528526,0.015731117,0.0058836993,-0.053965423,0.062483672,-0.0113164615,0.068861336,-0.021810532,0.0927316,0.053552657
R_1iPayWu6WfHyr3b,Female,White,"Associate's degree (for example, AA or AS)","$125,000 to $149,999",Independent,0.032497287,0.03673489,-0.019386474,0.054030392,0.018729769,0.0035484424,0.024053544,0.036189858,-0.06744481,0.124447115,-0.007868051,-0.00524864,-0.031137174,0.07779385,-0.0860571,-0.055594012,-0.16189805,0.061463322,0.08186675,-0.04881597,0.03885885,-0.020095505,0.058830336,0.066986956,0.10139412,-0.075474605,0.015770411,0.026926624,-0.023456192,-0.04525345,0.041852087,0.06387287
R_55zw65VzkH7R1zk,Female,White,"Bachelor's degree (for example, BA, BS, or AB)","$150,000 or more",Democrat,0.068721324,-0.019891767,-0.016984515,0.022341443,-0.049691886,-0.038521346,-0.07564761,-0.00400809,-0.02718766,0.06663201,0.04733831,-0.042548202,-0.005582347,0.0047946214,-0.034383185,0.016456064,-0.025444757,-0.014447292,0.062081102,-0.018090844,0.05807057,-0.050606553,0.022482995,0.02982292,-0.00082327914,-0.09354825,0.076525636,-0.0037519028,0.029864386,0.019646615,0.07599557,0.012268784
R_3Y3N5b7jFvUiIRQ,Female,White,"Associate's degree (for example, AA or AS)","$40,000 to $49,999",Independent,0.068984285,0.046094954,-0.021759015,0.007384436,-0.009752901,0.005934571,0.027515795,0.012833771,-0.05799786,0.13411178,-0.053185843,-0.051032186,0.00061799114,0.09062816,-0.03925271,-0.061261296,-0.09790996,0.052314047,0.038647603,-0.029922413,0.00399223,0.0031572669,0.057471804,0.10685576,0.13756946,-0.066872455,0.0136600705,-0.052027132,-0.014146967,-0.07917519,0.060452715,0.039887223
R_3exHSr2qBCivwU4,Male,White,"Some college, no degree","$75,000 to $99,999",Independent,0.08427186,0.09196583,-0.033722308,-0.017884912,0.061123226,-0.012779654,0.004027961,0.09764001,-0.023212045,0.04123175,0.08991034,-0.11819486,-0.008672866,0.042930003,0.029896189,-0.009642674,0.03153221,0.0012593144,-0.061332848,0.10012018,-0.040271565,-0.046517,-0.021705072,0.010924123,-0.01480875,-0.06416266,0.029086664,0.027963404,0.07753031,-0.062082503,0.11722438,0.04129289
R_6Z5wdc9o40emwk9,Male,White,"Some college, no degree","$20,000 to $24,999",Democrat,0.05735423,0.022702344,-0.06435096,0.009244569,-0.0059797475,-0.0678844,-0.018759292,-0.00034109643,-0.006944242,0.0019416106,0.06072395,-0.04393345,-0.043252077,0.0042372076,0.023443853,-0.06306856,-0.0153642185,0.007722468,0.016601957,0.054912176,-0.022103699,-0.07609207,-0.03325951,-0.013712421,0.010953855,-0.08208238,0.07166699,0.023589635,0.03228168,-0.033334102,0.07612778,0.07426696
R_1WM8tLEbCE3DiN1,Female,Black or African American,"Bachelor's degree (for example, BA, BS, or AB)","$100,000 to $124,999",Democrat,0.059034735,-0.052179456,0.005666404,-0.013177203,-0.059512395,-0.054764237,-0.063810974,0.008549828,0.0037248163,0.087029785,0.04435836,0.00524053,-0.0666176,0.050480362,-0.03396514,0.072238095,0.059228584,0.011935867,0.05148647,0.022723287,0.045236174,-0.020431964,-0.10496238,-0.06460394,0.040670335,-0.02074551,0.035105973,0.015910998,-0.016009707,-0.08086202,0.07946417,0.02297553
R_6y6L15hqpj8zNex,Male,White,"Bachelor's degree (for example, BA, BS, or AB)","$50,000 to $59,999",Democrat,0.026839983,0.019672735,-0.012458797,-0.044285513,0.029096529,0.013251429,-0.018710576,0.08743336,-0.07141769,0.06099292,0.06573737,0.014078833,-0.04863034,-0.03816454,-0.05983692,-0.0026617239,-0.020767014,0.00800675,-0.01624127,0.07276925,-0.011742402,-0.07536314,0.069799304,0.012868982,-0.020106222,-0.05693691,0.05534078,-0.005129532,0.066533916,0.014670451,0.094300255,0.044699878
